id,key,value,type
5109078258,natural,tree,regular
5109078263,natural,tree,regular
5109822658,highway,traffic_signals,regular
5109822658,traffic_signals,signal,regular
5110046864,housenumber,42,addr
5110046864,postcode,D02 NX79,addr
5110046864,street,Dawson Street,addr
5110046864,clothes,men,regular
5110046864,facebook,https://www.facebook.com/protocolformen/,contact
5110046864,twitter,https://twitter.com/protocolformen,contact
5110046864,name,Protocol Suit Gallery,regular
5110046864,opening_hours,"Mo-Sa 10:00-18:00, Th 10:00-19:00, Mo-Sa 10:00-18:00, Su 13:00-17:00",regular
5110046864,phone,+353-1-6772777,regular
5110046864,shop,clothes,regular
5110046864,website,http://protocolformen.ie/,regular
5110105238,button_operated,yes,regular
5110105238,crossing,no,regular
5110105238,highway,traffic_signals,regular
5110105238,supervised,no,regular
5110105238,sound,yes,traffic_signals
5110142636,housenumber,36,addr
5110142636,street,Molesworth Street,addr
5110142636,facebook,https://www.facebook.com/kazumi.molesworth,contact
5110142636,twitter,https://twitter.com/kazumihairsalon,contact
5110142636,email,info@kazumihair.ie,regular
5110142636,name,Kazumi Hair,regular
5110142636,phone,+353-1-6785004,regular
5110142636,shop,hairdresser,regular
5110142636,website,http://kazumihair.ie/,regular
5111966795,amenity,parking_entrance,regular
5111980734,entrance,main,regular
5112141742,housenumber,43,addr
5112141742,street,Dawson Street,addr
5112141742,clothes,women,regular
5112141742,name,Thr Design House,regular
5112141742,shop,clothes,regular
5112141752,housenumber,38,addr
5112141752,postcode,D02 AW24,addr
5112141752,street,Dawson Street,addr
5112141752,email,info@scottmurphy.ie,regular
5112141752,name,Scott Murphy,regular
5112141752,office,building_surveyor,regular
5112141752,website,http://scottmurphy.ie/,regular
5112201616,housenumber,29,addr
5112201616,street,Dawson Street,addr
5112201616,name,Bennett,regular
5112201616,office,construction_company,regular
5112201616,website,http://www.bennettconstruction.ie,regular
5112203421,city,Dublin,addr
5112203421,housenumber,25,addr
5112203421,street,Dawson Street,addr
5112203421,name,Dawson Jewellers,regular
5112203421,shop,jewelry,regular
5112203428,railway,level_crossing,regular
5112218288,name,The Mission To Seafarers,regular
5112218288,office,yes,regular
5112286544,barrier,gate,regular
5112286559,barrier,gate,regular
5113669729,housenumber,21,addr
5113669729,postcode,D02 TK33,addr
5113669729,street,Dawson Street,addr
5113669729,name,Paul McElearney,regular
5113669729,office,surveyor,regular
5113800661,housenumber,53,addr
5113800661,street,Dawson Street,addr
5113800661,name,Searchless,regular
5113800661,office,yes,regular
5113800666,housenumber,55,addr
5113800666,street,Dawson Street,addr
5113800666,amenity,bank,regular
5113800666,atm,no,regular
5113800666,facebook,https://www.facebook.com/ESCCUCU,contact
5113800666,linkedin,https://www.linkedin.com/company/esccu-credit-union-ltd.?trk=company_logo,contact
5113800666,email,info@esccu.ie,regular
5113800666,fax,+353-1-6790802,regular
5113800666,name,e-services & communications credit union ltd,regular
5113800666,phone,+353-1-6792344,regular
5113800666,website,http://www.esccu.ie,regular
5113848581,amenity,bicycle_parking,regular
5113848581,bicycle_parking,stands,regular
5113848581,capacity,4,regular
5113848581,covered,no,regular
5113848581,operator,Dublin City Council,regular
5113848606,amenity,post_box,regular
5113848606,drive_through,no,regular
5113848606,operator,An Post,regular
5113848606,type,delivery only,post_box
5114026065,amenity,clock,regular
5114026065,display,analog,regular
5114026065,support,wall_mounted,regular
5114026070,street,Clanbrassil Street Upper,addr
5114026070,name,Grattan Motors,regular
5114026070,shop,car_repair,regular
5114026070,website,http://www.grattanmotors.com/,regular
5114071657,artwork_type,mural,regular
5114071657,highway,street_cabinet,regular
5114071657,tourism,artwork,regular
5114071662,telecom,street_cabinet,regular
5114144843,amenity,waste_basket,regular
5114334989,noexit,yes,regular
5114334995,operator,Eir,regular
5114334995,ref,00379278,regular
5114334995,telecom,pole,regular
5115149157,power,pole,regular
5115241822,power,pole,regular
5115241827,power,pole,regular
5116091278,amenity,waste_basket,regular
5116091283,telecom,street_cabinet,regular
5117341029,power,pole,regular
5118115231,power,pole,regular
5120211061,bench,yes,regular
5120211061,highway,bus_stop,regular
5120211061,network,Dublin Bus,regular
5120211061,operator,Dublin Bus,regular
5120211061,shelter,yes,regular
5120211066,highway,crossing,regular
5120232199,shop,vacant,regular
5120677836,bench,no,regular
5120677836,covered,no,regular
5120677836,highway,bus_stop,regular
5120677836,network,Dublin Bus,regular
5120677836,operator,Dublin Bus,regular
5120677836,passenger_information_display,no,regular
5120677836,route_ref,17a,regular
5120677836,shelter,no,regular
5120677836,tactile_paving,no,regular
5120677836,wheelchair,limited,regular
5120677891,amenity,post_box,regular
5120677891,drive_through,no,regular
5120677891,operator,An Post,regular
5120677891,type,delivery only,post_box
5120677896,mobile_phone,yes,communication
5120677896,man_made,mast,regular
5120677896,operator,Eir,regular
5120677896,construction,lattice,tower
5120677896,type,communication,tower
5120677926,highway,turning_circle,regular
5120852854,bench,no,regular
5120852854,bus,yes,regular
5120852854,covered,no,regular
5120852854,highway,bus_stop,regular
5120852854,network,Dublin Bus,regular
5120852854,operator,Dublin Bus,regular
5120852854,passenger_information_display,no,regular
5120852854,public_transport,platform,regular
5120852854,ref,991,regular
5120852854,route_ref,17a,regular
5120852854,shelter,no,regular
5120852854,tactile_paving,yes,regular
5120852854,website,http://www.dublinbus.ie/en/RTPI/Sources-of-Real-Time-Information/?searchtype=view&searchquery=991,regular
5120852854,wheelchair,yes,regular
5121047938,covered,no,regular
5121047938,highway,bus_stop,regular
5121047938,network,Dublin Bus,regular
5121047938,operator,Dublin Bus,regular
5121047938,route_ref,17a,regular
5121047938,shelter,yes,regular
5121047938,tactile_paving,yes,regular
5121047938,wheelchair,yes,regular
5121047943,covered,no,regular
5121047943,highway,bus_stop,regular
5121047943,network,Dublin Bus,regular
5121047943,operator,Dublin Bus,regular
5121047943,shelter,yes,regular
5121047943,tactile_paving,yes,regular
5121047943,wheelchair,yes,regular
5121083497,amenity,post_box,regular
5121083497,drive_through,no,regular
5121083497,operator,An Post,regular
5121083502,bench,yes,regular
5121083502,covered,no,regular
5121083502,highway,bus_stop,regular
5121083502,network,Dublin Bus,regular
5121083502,operator,Dublin Bus,regular
5121083502,ref,997,regular
5121083502,shelter,yes,regular
5121083502,tactile_paving,yes,regular
5121083502,website,http://www.dublinbus.ie/en/RTPI/Sources-of-Real-Time-Information/?searchtype=view&searchquery=997,regular
5121083502,wheelchair,yes,regular
5121083507,street,Coolock Drive,addr
5121083507,name,J.W. Hire,regular
5121083507,shop,plant_hire,regular
5123389117,housename,Estate House,addr
5123389117,housenumber,1,addr
5123389117,street,Proud's Lane,addr
5123390127,barrier,gate,regular
5123390137,operator,Eir,regular
5123390137,telecom,pole,regular
5123390142,artwork_type,mural,regular
5123390142,tourism,artwork,regular
5123390147,housenumber,1,addr
5123390147,street,Rathmines Road Upper,addr
5123390147,twitter,https://twitter.com/LoweRathmines,contact
5123390147,email,rathmines@lowe.ie,regular
5123390147,name,Lowe & Associates,regular
5123390147,office,estate_agent,regular
5123390147,phone,+353-1-4060000,regular
5123390147,website,http://www.lowe.ie,regular
5124445093,power,pole,regular
5124445098,power,pole,regular
5124445103,power,pole,regular
5124614622,barrier,gate,regular
5124614632,tourism,information,regular
5129401239,height,30,regular
5129401239,man_made,mast,regular
5129401239,construction,freestanding,tower
5129401239,type,lighting,tower
5129401244,height,30,regular
5129401244,man_made,mast,regular
5129401244,construction,freestanding,tower
5129401244,type,lighting,tower
5129401269,barrier,gate,regular
5130623534,barrier,gate,regular
5132156575,access,no,regular
5132156575,barrier,block,regular
5132156575,bicycle,yes,regular
5132156575,foot,yes,regular
5132156575,horse,yes,regular
5132156575,motor_vehicle,no,regular
5133723296,highway,elevator,regular
5133991605,barrier,gate,regular
5133991616,barrier,gate,regular
5135304032,power,pole,regular
5135950321,highway,bus_stop,regular
5135950321,name,Stop 6004,regular
5138796600,artwork_type,mural,regular
5138796600,tourism,artwork,regular
5140985734,bus,yes,regular
5140985734,public_transport,stop_position,regular
5141077233,housenumber,61,addr
5141077233,street,Kilmacud Road Lower,addr
5141077233,name,The Money Doctor,regular
5141077233,phone,+353-1-278-5555,regular
5141077233,shop,yes,regular
5141077233,website,http://www.moneydoctor.ie/,regular
5146559893,highway,turning_circle,regular
5146600442,noexit,yes,regular
5146621941,power,tower,regular
5147147155,power,pole,regular
5147147160,power,pole,regular
5147153136,power,pole,regular
5147153141,power,pole,regular
5147376403,traffic_calming,table,regular
5147377333,highway,traffic_signals,regular
5147669069,barrier,gate,regular
5147991336,barrier,gate,regular
5148285418,amenity,bicycle_parking,regular
5148285418,bicycle_parking,stands,regular
5148285418,capacity,10,regular
5148285418,covered,no,regular
5149686375,frequency,50,regular
5149686375,operator,ESB Networks,regular
5149686375,power,transformer,regular
5149686375,transformer,minor_distribution,regular
5149686375,voltage,low,regular
5151459526,barrier,gate,regular
5151605410,locality,townland,regular
5151605410,name,Merryfalls,regular
5151605410,place,locality,regular
5151605415,locality,townland,regular
5151605415,name,Grange,regular
5151605415,place,locality,regular
5152067019,locality,townland,regular
5152067019,name,Turnapin Great,regular
5152067019,place,locality,regular
5152602936,denotation,decoration,regular
5152602936,leaf_cycle,deciduous,regular
5152602936,leaf_type,broadleaved,regular
5152602936,natural,tree,regular
5152602941,barrier,kissing_gate,regular
5152933611,railway,crossing,regular
5152933616,railway,level_crossing,regular
5154386314,traffic_calming,hump,regular
5154386319,amenity,bicycle_parking,regular
5154393396,barrier,gate,regular
5154394956,barrier,kissing_gate,regular
5154409163,housenumber,22-25,addr
5154409163,street,Westmoreland Street,addr
5154409163,facebook,http://www.facebook.com/waxmuseumplus,contact
5154409163,instagram,http://instagram.com/waxmuseumplus,contact
5154409163,pinterest,https://www.pinterest.com/waxmuseumplus/,contact
5154409163,tripadvisor,http://www.tripadvisor.ie/Attraction_Review-g186605-d216339-Reviews-National_Wax_Museum_Plus-Dublin_County_Dublin.html,contact
5154409163,twitter,https://twitter.com/waxmuseumplus,contact
5154409163,yelp,http://www.yelp.ie/biz/national-wax-museum-plus-dublin,contact
5154409163,youtube,http://www.youtube.com/user/thewaxmuseumplus?feature=mhee#p/u,contact
5154409163,email,hello@waxmuseumplus.ie,regular
5154409163,name,The National Wax Museum Plus,regular
5154409163,opening_hours,Mo-Su 10:00-20:00,regular
5154409163,operator,The National Wax Museum Plus,regular
5154409163,phone,+353-1-6718373,regular
5154409163,tourism,museum,regular
5154409163,website,http://www.waxmuseumplus.ie/,regular
5154425402,barrier,gate,regular
5154425407,railway,level_crossing,regular
5154493006,bench,no,regular
5154493006,highway,bus_stop,regular
5154493006,network,Dublin Bus,regular
5154493006,operator,Dublin Bus,regular
5154493006,ref,7027,regular
5154493006,route_ref,120,regular
5154493006,shelter,no,regular
5154493006,wheelchair,limited,regular
5155145890,barrier,gate,regular
5155184555,street,Royal Canal Avenue,addr
5155184555,shop,vacant,regular
5155184590,natural,tree,regular
5155184595,amenity,bench,regular
5155208156,amenity,waste_basket,regular
5155333714,amenity,bench,regular
5155333714,backrest,no,regular
5155536523,amenity,cafe,regular
5155536523,internet_access,wlan,regular
5155536523,name,Marie Louise Tearoom,regular
5155648422,housenumber,14A,addr
5155648422,street,Fade Street,addr
5155648422,amenity,bar,regular
5155648422,name,Market Bar,regular
5155796750,housename,The Tallow,addr
5155796750,frequency,50,regular
5155796750,location,indoor,regular
5155796750,name,The Tallow,regular
5155796750,operator,ESB Networks,regular
5155796750,power,transformer,regular
5155796750,ref,068663X,regular
5155796750,transformer,minor_distribution,regular
5155796750,voltage,low,regular
5155796755,amenity,parking_entrance,regular
5155895123,access,private,regular
5155895123,housenumber,45-60,addr
5155895123,street,The Waxworks,addr
5155895123,entrance,main,regular
5155895128,amenity,bench,regular
5158038593,access,permissive,regular
